mlow,mhigh,ptcut,etcut,mode,order,sigma_fb,unc_stat_fb,unc_lumi_fb,N_selected,N_background,eff,delta_df,delta_ss,data_n_total,data_n_after_mass,data_n_after_iso,data_n_after_mass_and_iso
75,105,8,5,df,ss -> iso -> df,2254082.404349702,471.24515754015135,38319.400873944935,22997746.0,39518.93813950591,0.278283510056403,11573.704288040331,,26363258,23771815,25394841,22997746
75,105,8,5,df,df -> ss -> iso,2254082.404349702,471.24515754015135,38319.400873944935,22997746.0,39518.93813950591,0.278283510056403,11573.704288040331,,26363258,23771815,25394841,22997746
75,105,8,5,ss,iso -> df -> ss,2255123.536022084,471.47462558666416,38337.100112375425,22996600.173763733,39518.93813950591,0.2781411513346478,,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,ss,df -> iso -> ss,2255123.536022084,471.47462558666416,38337.100112375425,22996600.173763733,39518.93813950591,0.2781411513346478,,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,ss,ss -> iso -> df,2255123.536022084,471.47462558666416,38337.100112375425,22996600.173763733,39518.93813950591,0.2781411513346478,,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,ss,df -> ss -> iso,2255123.536022084,471.47462558666416,38337.100112375425,22996600.173763733,39518.93813950591,0.2781411513346478,,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,df+ss,iso -> df -> ss,2253969.9049502206,471.23343801135684,38317.48838415375,22996600.173763733,39518.93813950591,0.278283510056403,11573.704288040331,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,df+ss,df -> iso -> ss,2253969.9049502206,471.23343801135684,38317.48838415375,22996600.173763733,39518.93813950591,0.278283510056403,11573.704288040331,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,df+ss,ss -> iso -> df,2253969.9049502206,471.23343801135684,38317.48838415375,22996600.173763733,39518.93813950591,0.278283510056403,11573.704288040331,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,5,df+ss,df -> ss -> iso,2253969.9049502206,471.23343801135684,38317.48838415375,22996600.173763733,39518.93813950591,0.278283510056403,11573.704288040331,1145.8262362662617,26363258,23771815,25394841,22997746
75,105,8,6,none,iso -> df -> ss,2255503.6843225025,468.6682262372466,38343.56263348254,23280976.0,40106.1335084203,0.2815319916581727,,,26363258,23771815,25709429,23280976
75,105,8,6,none,df -> iso -> ss,2255503.6843225025,468.6682262372466,38343.56263348254,23280976.0,40106.1335084203,0.2815319916581727,,,26363258,23771815,25709429,23280976
75,105,8,6,none,ss -> iso -> df,2255503.6843225025,468.6682262372466,38343.56263348254,23280976.0,40106.1335084203,0.2815319916581727,,,26363258,23771815,25709429,23280976
75,105,8,6,none,df -> ss -> iso,2255503.6843225025,468.6682262372466,38343.56263348254,23280976.0,40106.1335084203,0.2815319916581727,,,26363258,23771815,25709429,23280976
75,105,8,6,df,iso -> df -> ss,2254337.7604464856,468.42596040602734,38323.74192759026,23280976.0,40106.1335084203,0.2816775975548117,11837.698242272127,,26363258,23771815,25709429,23280976
75,105,8,6,df,df -> iso -> ss,2254337.7604464856,468.42596040602734,38323.74192759026,23280976.0,40106.1335084203,0.2816775975548117,11837.698242272127,,26363258,23771815,25709429,23280976
75,105,8,6,df,ss -> iso -> df,2254337.7604464856,468.42596040602734,38323.74192759026,23280976.0,40106.1335084203,0.2816775975548117,11837.698242272127,,26363258,23771815,25709429,23280976
75,105,8,6,df,df -> ss -> iso,2254337.7604464856,468.42596040602734,38323.74192759026,23280976.0,40106.1335084203,0.2816775975548117,11837.698242272127,,26363258,23771815,25709429,23280976
75,105,8,6,ss,iso -> df -> ss,2255383.1131643173,468.6557424927365,38341.512923793394,23279733.626238205,40106.1335084203,0.2815319916581727,,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,ss,df -> iso -> ss,2255383.1131643173,468.6557424927365,38341.512923793394,23279733.626238205,40106.1335084203,0.2815319916581727,,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,ss,ss -> iso -> df,2255383.1131643173,468.6557424927365,38341.512923793394,23279733.626238205,40106.1335084203,0.2815319916581727,,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,ss,df -> ss -> iso,2255383.1131643173,468.6557424927365,38341.512923793394,23279733.626238205,40106.1335084203,0.2815319916581727,,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,df+ss,iso -> df -> ss,2254217.2516144197,468.4134831146638,38321.69327744514,23279733.626238205,40106.1335084203,0.2816775975548117,11837.698242272127,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,df+ss,df -> iso -> ss,2254217.2516144197,468.4134831146638,38321.69327744514,23279733.626238205,40106.1335084203,0.2816775975548117,11837.698242272127,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,df+ss,ss -> iso -> df,2254217.2516144197,468.4134831146638,38321.69327744514,23279733.626238205,40106.1335084203,0.2816775975548117,11837.698242272127,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,6,df+ss,df -> ss -> iso,2254217.2516144197,468.4134831146638,38321.69327744514,23279733.626238205,40106.1335084203,0.2816775975548117,11837.698242272127,1242.3737617956292,26363258,23771815,25709429,23280976
75,105,8,7,none,iso -> df -> ss,2255840.0885693617,467.20161567188177,38349.28150567915,23434481.0,40411.33651873645,0.2833455414155808,,,26363258,23771815,25881241,23434481
75,105,8,7,none,df -> iso -> ss,2255840.0885693617,467.20161567188177,38349.28150567915,23434481.0,40411.33651873645,0.2833455414155808,,,26363258,23771815,25881241,23434481
75,105,8,7,none,ss -> iso -> df,2255840.0885693617,467.20161567188177,38349.28150567915,23434481.0,40411.33651873645,0.2833455414155808,,,26363258,23771815,25881241,23434481
75,105,8,7,none,df -> ss -> iso,2255840.0885693617,467.20161567188177,38349.28150567915,23434481.0,40411.33651873645,0.2833455414155808,,,26363258,23771815,25881241,23434481
75,105,8,7,df,iso -> df -> ss,2254662.126696072,466.95765082118635,38329.25615383323,23434481.0,40411.33651873645,0.2834935770084983,12035.23152923883,,26363258,23771815,25881241,23434481
75,105,8,7,df,df -> iso -> ss,2254662.126696072,466.95765082118635,38329.25615383323,23434481.0,40411.33651873645,0.2834935770084983,12035.23152923883,,26363258,23771815,25881241,23434481
75,105,8,7,df,ss -> iso -> df,2254662.126696072,466.95765082118635,38329.25615383323,23434481.0,40411.33651873645,0.2834935770084983,12035.23152923883,,26363258,23771815,25881241,23434481
75,105,8,7,df,df -> ss -> iso,2254662.126696072,466.95765082118635,38329.25615383323,23434481.0,40411.33651873645,0.2834935770084983,12035.23152923883,,26363258,23771815,25881241,23434481
75,105,8,7,ss,iso -> df -> ss,2255714.245168041,467.188628796181,38347.1421678567,23433175.947699483,40411.33651873645,0.2833455414155808,,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,ss,df -> iso -> ss,2255714.245168041,467.188628796181,38347.1421678567,23433175.947699483,40411.33651873645,0.2833455414155808,,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,ss,ss -> iso -> df,2255714.245168041,467.188628796181,38347.1421678567,23433175.947699483,40411.33651873645,0.2833455414155808,,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,ss,df -> ss -> iso,2255714.245168041,467.188628796181,38347.1421678567,23433175.947699483,40411.33651873645,0.2833455414155808,,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,df+ss,iso -> df -> ss,2254536.349008066,466.9446707270143,38327.117933137124,23433175.947699483,40411.33651873645,0.2834935770084983,12035.23152923883,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,df+ss,df -> iso -> ss,2254536.349008066,466.9446707270143,38327.117933137124,23433175.947699483,40411.33651873645,0.2834935770084983,12035.23152923883,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,df+ss,ss -> iso -> df,2254536.349008066,466.9446707270143,38327.117933137124,23433175.947699483,40411.33651873645,0.2834935770084983,12035.23152923883,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,8,7,df+ss,df -> ss -> iso,2254536.349008066,466.9446707270143,38327.117933137124,23433175.947699483,40411.33651873645,0.2834935770084983,12035.23152923883,1305.0523005148966,26363258,23771815,25881241,23434481
75,105,9,5,none,iso -> df -> ss,2256114.558984847,471.5751441696352,38353.9475027424,23006958.0,39520.994435791625,0.27814438710385475,,,26363258,23771815,25406311,23006958
75,105,9,5,none,df -> iso -> ss,2256114.558984847,471.5751441696352,38353.9475027424,23006958.0,39520.994435791625,0.27814438710385475,,,26363258,23771815,25406311,23006958
75,105,9,5,none,ss -> iso -> df,2256114.558984847,471.5751441696352,38353.9475027424,23006958.0,39520.994435791625,0.27814438710385475,,,26363258,23771815,25406311,23006958
75,105,9,5,none,df -> ss -> iso,2256114.558984847,471.5751441696352,38353.9475027424,23006958.0,39520.994435791625,0.27814438710385475,,,26363258,23771815,25406311,23006958
75,105,9,5,df,iso -> df -> ss,2254937.4127999763,471.32909598931195,38333.9360175996,23006958.0,39520.994435791625,0.27828958696716977,11804.687903566592,,26363258,23771815,25406311,23006958
75,105,9,5,df,df -> iso -> ss,2254937.4127999763,471.32909598931195,38333.9360175996,23006958.0,39520.994435791625,0.27828958696716977,11804.687903566592,,26363258,23771815,25406311,23006958
75,105,9,5,df,ss -> iso -> df,2254937.4127999763,471.32909598931195,38333.9360175996,23006958.0,39520.994435791625,0.27828958696716977,11804.687903566592,,26363258,23771815,25406311,23006958
75,105,9,5,df,df -> ss -> iso,2254937.4127999763,471.32909598931195,38333.9360175996,23006958.0,39520.994435791625,0.27828958696716977,11804.687903566592,,26363258,23771815,25406311,23006958
75,105,9,5,ss,iso -> df -> ss,2255994.655381619,471.5626558013633,38351.90914148753,23005737.371179134,39520.994435791625,0.27814438710385475,,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,ss,df -> iso -> ss,2255994.655381619,471.5626558013633,38351.90914148753,23005737.371179134,39520.994435791625,0.27814438710385475,,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,ss,ss -> iso -> df,2255994.655381619,471.5626558013633,38351.90914148753,23005737.371179134,39520.994435791625,0.27814438710385475,,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,ss,df -> ss -> iso,2255994.655381619,471.5626558013633,38351.90914148753,23005737.371179134,39520.994435791625,0.27814438710385475,,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,df+ss,iso -> df -> ss,2254817.571757432,471.31661413694803,38331.89871987635,23005737.371179134,39520.994435791625,0.27828958696716977,11804.687903566592,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,df+ss,df -> iso -> ss,2254817.571757432,471.31661413694803,38331.89871987635,23005737.371179134,39520.994435791625,0.27828958696716977,11804.687903566592,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,df+ss,ss -> iso -> df,2254817.571757432,471.31661413694803,38331.89871987635,23005737.371179134,39520.994435791625,0.27828958696716977,11804.687903566592,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,5,df+ss,df -> ss -> iso,2254817.571757432,471.31661413694803,38331.89871987635,23005737.371179134,39520.994435791625,0.27828958696716977,11804.687903566592,1220.6288208664205,26363258,23771815,25406311,23006958
75,105,9,6,none,iso -> df -> ss,2256432.2095653093,468.7615156302485,38359.34756261026,23290833.0,40109.11272772771,0.2815354599562721,,,26363258,23771815,25721743,23290833
75,105,9,6,none,df -> iso -> ss,2256432.2095653093,468.7615156302485,38359.34756261026,23290833.0,40109.11272772771,0.2815354599562721,,,26363258,23771815,25721743,23290833
75,105,9,6,none,ss -> iso -> df,2256432.2095653093,468.7615156302485,38359.34756261026,23290833.0,40109.11272772771,0.2815354599562721,,,26363258,23771815,25721743,23290833
75,105,9,6,none,df -> ss -> iso,2256432.2095653093,468.7615156302485,38359.34756261026,23290833.0,40109.11272772771,0.2815354599562721,,,26363258,23771815,25721743,23290833
75,105,9,6,df,iso -> df -> ss,2255239.914567634,468.51382283105016,38339.078547649784,23290833.0,40109.11272772771,0.2816843014690556,12100.752475860063,,26363258,23771815,25721743,23290833
75,105,9,6,df,df -> iso -> ss,2255239.914567634,468.51382283105016,38339.078547649784,23290833.0,40109.11272772771,0.2816843014690556,12100.752475860063,,26363258,23771815,25721743,23290833
75,105,9,6,df,ss -> iso -> df,2255239.914567634,468.51382283105016,38339.078547649784,23290833.0,40109.11272772771,0.2816843014690556,12100.752475860063,,26363258,23771815,25721743,23290833
75,105,9,6,df,df -> ss -> iso,2255239.914567634,468.51382283105016,38339.078547649784,23290833.0,40109.11272772771,0.2816843014690556,12100.752475860063,,26363258,23771815,25721743,23290833
75,105,9,6,ss,iso -> df -> ss,2256303.3129381537,468.7481726881768,38357.15631994862,23289504.823653605,40109.11272772771,0.2815354599562721,,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,ss,df -> iso -> ss,2256303.3129381537,468.7481726881768,38357.15631994862,23289504.823653605,40109.11272772771,0.2815354599562721,,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,ss,ss -> iso -> df,2256303.3129381537,468.7481726881768,38357.15631994862,23289504.823653605,40109.11272772771,0.2815354599562721,,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,ss,df -> ss -> iso,2256303.3129381537,468.7481726881768,38357.15631994862,23289504.823653605,40109.11272772771,0.2815354599562721,,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,df+ss,iso -> df -> ss,2255111.0860492405,468.5004869393667,38336.888462837094,23289504.823653605,40109.11272772771,0.2816843014690556,12100.752475860063,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,df+ss,df -> iso -> ss,2255111.0860492405,468.5004869393667,38336.888462837094,23289504.823653605,40109.11272772771,0.2816843014690556,12100.752475860063,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,df+ss,ss -> iso -> df,2255111.0860492405,468.5004869393667,38336.888462837094,23289504.823653605,40109.11272772771,0.2816843014690556,12100.752475860063,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,6,df+ss,df -> ss -> iso,2255111.0860492405,468.5004869393667,38336.888462837094,23289504.823653605,40109.11272772771,0.2816843014690556,12100.752475860063,1328.1763463957877,26363258,23771815,25721743,23290833
75,105,9,7,none,iso -> df -> ss,2256818.684107344,467.2994590000905,38365.91762982485,23444955.0,40415.57647604718,0.2833494311099922,,,26363258,23771815,25894369,23444955
75,105,9,7,none,df -> iso -> ss,2256818.684107344,467.2994590000905,38365.91762982485,23444955.0,40415.57647604718,0.2833494311099922,,,26363258,23771815,25894369,23444955
75,105,9,7,none,ss -> iso -> df,2256818.684107344,467.2994590000905,38365.91762982485,23444955.0,40415.57647604718,0.2833494311099922,,,26363258,23771815,25894369,23444955
75,105,9,7,none,df -> ss -> iso,2256818.684107344,467.2994590000905,38365.91762982485,23444955.0,40415.57647604718,0.2833494311099922,,,26363258,23771815,25894369,23444955
75,105,9,7,df,iso -> df -> ss,2255612.697010265,467.0497459318699,38345.41584917451,23444955.0,40415.57647604718,0.2835009268691428,12316.541590720386,,26363258,23771815,25894369,23444955
75,105,9,7,df,df -> iso -> ss,2255612.697010265,467.0497459318699,38345.41584917451,23444955.0,40415.57647604718,0.2835009268691428,12316.541590720386,,26363258,23771815,25894369,23444955
75,105,9,7,df,ss -> iso -> df,2255612.697010265,467.0497459318699,38345.41584917451,23444955.0,40415.57647604718,0.2835009268691428,12316.541590720386,,26363258,23771815,25894369,23444955
75,105,9,7,df,df -> ss -> iso,2255612.697010265,467.0497459318699,38345.41584917451,23444955.0,40415.57647604718,0.2835009268691428,12316.541590720386,,26363258,23771815,25894369,23444955
75,105,9,7,ss,iso -> df -> ss,2256683.5430616066,467.28551571683147,38363.62023204732,23443553.507733487,40415.57647604718,0.2833494311099922,,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,ss,df -> iso -> ss,2256683.5430616066,467.28551571683147,38363.62023204732,23443553.507733487,40415.57647604718,0.2833494311099922,,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,ss,ss -> iso -> df,2256683.5430616066,467.28551571683147,38363.62023204732,23443553.507733487,40415.57647604718,0.2833494311099922,,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,ss,df -> ss -> iso,2256683.5430616066,467.28551571683147,38363.62023204732,23443553.507733487,40415.57647604718,0.2833494311099922,,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,df+ss,iso -> df -> ss,2255477.628180501,467.0358100995505,38343.11967906852,23443553.507733487,40415.57647604718,0.2835009268691428,12316.541590720386,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,df+ss,df -> iso -> ss,2255477.628180501,467.0358100995505,38343.11967906852,23443553.507733487,40415.57647604718,0.2835009268691428,12316.541590720386,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,df+ss,ss -> iso -> df,2255477.628180501,467.0358100995505,38343.11967906852,23443553.507733487,40415.57647604718,0.2835009268691428,12316.541590720386,1401.492266513223,26363258,23771815,25894369,23444955
75,105,9,7,df+ss,df -> ss -> iso,2255477.628180501,467.0358100995505,38343.11967906852,23443553.507733487,40415.57647604718,0.2835009268691428,12316.541590720386,1401.492266513223,26363258,23771815,25894369,23444955
75,105,10,5,none,iso -> df -> ss,2256638.1832922827,471.6286173310138,38362.84911596881,23012396.0,39522.51066565317,0.2781456698286993,,,26363258,23771815,25413480,23012396
75,105,10,5,none,df -> iso -> ss,2256638.1832922827,471.6286173310138,38362.84911596881,23012396.0,39522.51066565317,0.2781456698286993,,,26363258,23771815,25413480,23012396
75,105,10,5,none,ss -> iso -> df,2256638.1832922827,471.6286173310138,38362.84911596881,23012396.0,39522.51066565317,0.2781456698286993,,,26363258,23771815,25413480,23012396
75,105,10,5,none,df -> ss -> iso,2256638.1832922827,471.6286173310138,38362.84911596881,23012396.0,39522.51066565317,0.2781456698286993,,,26363258,23771815,25413480,23012396
75,105,10,5,df,iso -> df -> ss,2255443.1846701116,471.3788672593986,38342.5341393919,23012396.0,39522.51066565317,0.2782930393986655,11981.084143036867,,26363258,23771815,25413480,23012396
75,105,10,5,df,df -> iso -> ss,2255443.1846701116,471.3788672593986,38342.5341393919,23012396.0,39522.51066565317,0.2782930393986655,11981.084143036867,,26363258,23771815,25413480,23012396
75,105,10,5,df,ss -> iso -> df,2255443.1846701116,471.3788672593986,38342.5341393919,23012396.0,39522.51066565317,0.2782930393986655,11981.084143036867,,26363258,23771815,25413480,23012396
75,105,10,5,df,df -> ss -> iso,2255443.1846701116,471.3788672593986,38342.5341393919,23012396.0,39522.51066565317,0.2782930393986655,11981.084143036867,,26363258,23771815,25413480,23012396
75,105,10,5,ss,iso -> df -> ss,2256511.9934862982,471.615475775021,38360.703889267075,23011111.371179134,39522.51066565317,0.2781456698286993,,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,ss,df -> iso -> ss,2256511.9934862982,471.615475775021,38360.703889267075,23011111.371179134,39522.51066565317,0.2781456698286993,,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,ss,ss -> iso -> df,2256511.9934862982,471.615475775021,38360.703889267075,23011111.371179134,39522.51066565317,0.2781456698286993,,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,ss,df -> ss -> iso,2256511.9934862982,471.615475775021,38360.703889267075,23011111.371179134,39522.51066565317,0.2781456698286993,,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,df+ss,iso -> df -> ss,2255317.0616877084,471.36573266249275,38340.39004869104,23011111.371179134,39522.51066565317,0.2782930393986655,11981.084143036867,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,df+ss,df -> iso -> ss,2255317.0616877084,471.36573266249275,38340.39004869104,23011111.371179134,39522.51066565317,0.2782930393986655,11981.084143036867,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,df+ss,ss -> iso -> df,2255317.0616877084,471.36573266249275,38340.39004869104,23011111.371179134,39522.51066565317,0.2782930393986655,11981.084143036867,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,5,df+ss,df -> ss -> iso,2255317.0616877084,471.36573266249275,38340.39004869104,23011111.371179134,39522.51066565317,0.2782930393986655,11981.084143036867,1284.6288208664205,26363258,23771815,25413480,23012396
75,105,10,6,none,iso -> df -> ss,2256992.7450345843,468.8183869657804,38368.87666558794,23296727.0,40110.628957589266,0.28153687166358204,,,26363258,23771815,25729532,23296727
75,105,10,6,none,df -> iso -> ss,2256992.7450345843,468.8183869657804,38368.87666558794,23296727.0,40110.628957589266,0.28153687166358204,,,26363258,23771815,25729532,23296727
75,105,10,6,none,ss -> iso -> df,2256992.7450345843,468.8183869657804,38368.87666558794,23296727.0,40110.628957589266,0.28153687166358204,,,26363258,23771815,25729532,23296727
75,105,10,6,none,df -> ss -> iso,2256992.7450345843,468.8183869657804,38368.87666558794,23296727.0,40110.628957589266,0.28153687166358204,,,26363258,23771815,25729532,23296727
75,105,10,6,df,iso -> df -> ss,2255780.265690628,468.56653298374465,38348.26451674068,23296727.0,40110.628957589266,0.2816881974139869,12302.719951097395,,26363258,23771815,25729532,23296727
75,105,10,6,df,df -> iso -> ss,2255780.265690628,468.56653298374465,38348.26451674068,23296727.0,40110.628957589266,0.2816881974139869,12302.719951097395,,26363258,23771815,25729532,23296727
75,105,10,6,df,ss -> iso -> df,2255780.265690628,468.56653298374465,38348.26451674068,23296727.0,40110.628957589266,0.2816881974139869,12302.719951097395,,26363258,23771815,25729532,23296727
75,105,10,6,df,df -> ss -> iso,2255780.265690628,468.56653298374465,38348.26451674068,23296727.0,40110.628957589266,0.2816881974139869,12302.719951097395,,26363258,23771815,25729532,23296727
75,105,10,6,ss,iso -> df -> ss,2256856.7645979687,468.80431249893167,38366.56499816547,23295325.823653605,40110.628957589266,0.28153687166358204,,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,ss,df -> iso -> ss,2256856.7645979687,468.80431249893167,38366.56499816547,23295325.823653605,40110.628957589266,0.28153687166358204,,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,ss,ss -> iso -> df,2256856.7645979687,468.80431249893167,38366.56499816547,23295325.823653605,40110.628957589266,0.28153687166358204,,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,ss,df -> ss -> iso,2256856.7645979687,468.80431249893167,38366.56499816547,23295325.823653605,40110.628957589266,0.28153687166358204,,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,df+ss,iso -> df -> ss,2255644.3583040796,468.5524660778419,38345.954091169355,23295325.823653605,40110.628957589266,0.2816881974139869,12302.719951097395,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,df+ss,df -> iso -> ss,2255644.3583040796,468.5524660778419,38345.954091169355,23295325.823653605,40110.628957589266,0.2816881974139869,12302.719951097395,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,df+ss,ss -> iso -> df,2255644.3583040796,468.5524660778419,38345.954091169355,23295325.823653605,40110.628957589266,0.2816881974139869,12302.719951097395,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,6,df+ss,df -> ss -> iso,2255644.3583040796,468.5524660778419,38345.954091169355,23295325.823653605,40110.628957589266,0.2816881974139869,12302.719951097395,1401.1763463957877,26363258,23771815,25729532,23296727
75,105,10,7,none,iso -> df -> ss,2257405.9130658805,467.35877432136255,38375.90052211997,23451176.0,40417.092705908726,0.28335099939649183,,,26363258,23771815,25902605,23451176
75,105,10,7,none,df -> iso -> ss,2257405.9130658805,467.35877432136255,38375.90052211997,23451176.0,40417.092705908726,0.28335099939649183,,,26363258,23771815,25902605,23451176
75,105,10,7,none,ss -> iso -> df,2257405.9130658805,467.35877432136255,38375.90052211997,23451176.0,40417.092705908726,0.28335099939649183,,,26363258,23771815,25902605,23451176
75,105,10,7,none,df -> ss -> iso,2257405.9130658805,467.35877432136255,38375.90052211997,23451176.0,40417.092705908726,0.28335099939649183,,,26363258,23771815,25902605,23451176
75,105,10,7,df,iso -> df -> ss,2256177.76533149,467.1045065281809,38355.02201063533,23451176.0,40417.092705908726,0.2835052411824422,12539.792416216216,,26363258,23771815,25902605,23451176
75,105,10,7,df,df -> iso -> ss,2256177.76533149,467.1045065281809,38355.02201063533,23451176.0,40417.092705908726,0.2835052411824422,12539.792416216216,,26363258,23771815,25902605,23451176
75,105,10,7,df,ss -> iso -> df,2256177.76533149,467.1045065281809,38355.02201063533,23451176.0,40417.092705908726,0.2835052411824422,12539.792416216216,,26363258,23771815,25902605,23451176
75,105,10,7,df,df -> ss -> iso,2256177.76533149,467.1045065281809,38355.02201063533,23451176.0,40417.092705908726,0.2835052411824422,12539.792416216216,,26363258,23771815,25902605,23451176
75,105,10,7,ss,iso -> df -> ss,2257262.6729838517,467.3439973580058,38373.465440725486,23449690.507733487,40417.092705908726,0.28335099939649183,,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,ss,df -> iso -> ss,2257262.6729838517,467.3439973580058,38373.465440725486,23449690.507733487,40417.092705908726,0.28335099939649183,,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,ss,ss -> iso -> df,2257262.6729838517,467.3439973580058,38373.465440725486,23449690.507733487,40417.092705908726,0.28335099939649183,,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,ss,df -> ss -> iso,2257262.6729838517,467.3439973580058,38373.465440725486,23449690.507733487,40417.092705908726,0.28335099939649183,,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,df+ss,iso -> df -> ss,2256034.6031796113,467.0897376042707,38352.58825405339,23449690.507733487,40417.092705908726,0.2835052411824422,12539.792416216216,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,df+ss,df -> iso -> ss,2256034.6031796113,467.0897376042707,38352.58825405339,23449690.507733487,40417.092705908726,0.2835052411824422,12539.792416216216,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,df+ss,ss -> iso -> df,2256034.6031796113,467.0897376042707,38352.58825405339,23449690.507733487,40417.092705908726,0.2835052411824422,12539.792416216216,1485.492266513223,26363258,23771815,25902605,23451176
75,105,10,7,df+ss,df -> ss -> iso,2256034.6031796113,467.0897376042707,38352.58825405339,23449690.507733487,40417.092705908726,0.2835052411824422,12539.792416216216,1485.492266513223,26363258,23771815,25902605,23451176
80,100,8,5,none,iso -> df -> ss,2255689.9413670534,482.00912555234015,38346.72900323991,21976663.0,25523.71878705853,0.26588667744592404,,,26363258,22656861,25394841,21976663
80,100,8,5,none,df -> iso -> ss,2255689.9413670534,482.00912555234015,38346.72900323991,21976663.0,25523.71878705853,0.26588667744592404,,,26363258,22656861,25394841,21976663
80,100,8,5,none,ss -> iso -> df,2255689.9413670534,482.00912555234015,38346.72900323991,21976663.0,25523.71878705853,0.26588667744592404,,,26363258,22656861,25394841,21976663
80,100,8,5,none,df -> ss -> iso,2255689.9413670534,482.00912555234015,38346.72900323991,21976663.0,25523.71878705853,0.26588667744592404,,,26363258,22656861,25394841,21976663
80,100,8,5,df,iso -> df -> ss,2254877.1232616743,481.83543778744746,38332.911095448464,21976663.0,25523.71878705853,0.2659825219170829,7792.115250534356,,26363258,22656861,25394841,21976663
80,100,8,5,df,df -> iso -> ss,2254877.1232616743,481.83543778744746,38332.911095448464,21976663.0,25523.71878705853,0.2659825219170829,7792.115250534356,,26363258,22656861,25394841,21976663
80,100,8,5,df,ss -> iso -> df,2254877.1232616743,481.83543778744746,38332.911095448464,21976663.0,25523.71878705853,0.2659825219170829,7792.115250534356,,26363258,22656861,25394841,21976663
80,100,8,5,df,df -> ss -> iso,2254877.1232616743,481.83543778744746,38332.911095448464,21976663.0,25523.71878705853,0.2659825219170829,7792.115250534356,,26363258,22656861,25394841,21976663
